Warning	1	warning LNK4221: no public symbols found; archive member will be inaccessible	gdcmByteSwap.obj	gdcmCommon
Warning	73	warning C4996: 'itk::AffineTransform<TScalar,NDimensions>::BackTransform': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKTransform\itkAffineTransformPython.cpp	7523	ITKTransformPython
Warning	74	warning C4996: 'itk::AffineTransform<TScalar,NDimensions>::BackTransform': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKTransform\itkAffineTransformPython.cpp	7588	ITKTransformPython
Warning	75	warning C4996: 'itk::AffineTransform<TScalar,NDimensions>::BackTransformPoint': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKTransform\itkAffineTransformPython.cpp	7726	ITKTransformPython
Warning	76	warning C4996: 'itk::AffineTransform<TScalar,NDimensions>::BackTransform': was declared deprecated	F:\workspace\ITK-VS2008\ITK\Modules\Core\Transform\include\itkAffineTransform.h	365	ITKTransformPython
Warning	77	warning C4996: 'itk::Rigid3DTransform<TScalar>::SetRotationMatrix': was declared deprecated	f:\workspace\itk-vs2008\itk\modules\core\transform\include\itkVersorTransform.h	167	ITKTransformPython
Warning	78	warning C4996: 'itk::Rigid3DTransform<TScalar>::SetRotationMatrix': was declared deprecated	f:\workspace\itk-vs2008\itk\modules\core\transform\include\itkVersorTransform.h	167	ITKTransformPython
Warning	79	warning C4996: 'itk::Rigid3DTransform<TScalar>::SetRotationMatrix': was declared deprecated	f:\workspace\itk-vs2008\itk\modules\core\transform\include\itkVersorTransform.h	167	ITKTransformPython
Warning	80	warning C4996: 'itk::Rigid3DTransform<TScalar>::SetRotationMatrix': was declared deprecated	f:\workspace\itk-vs2008\itk\modules\core\transform\include\itkVersorTransform.h	167	ITKRegistrationCommonPython
Warning	81	warning C4996: 'itk::Rigid3DTransform<TScalar>::SetRotationMatrix': was declared deprecated	f:\workspace\itk-vs2008\itk\modules\core\transform\include\itkVersorTransform.h	167	ITKRegistrationCommonPython
Warning	82	warning C4996: 'itk::NumericTraits<T>::Zero': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkNumericTraitsPython.cpp	57773	ITKCommonPython
Warning	83	warning C4996: 'itk::NumericTraits<T>::One': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkNumericTraitsPython.cpp	57809	ITKCommonPython
Warning	84	warning C4996: 'itk::NumericTraits<T>::Zero': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkNumericTraitsPython.cpp	58414	ITKCommonPython
Warning	85	warning C4996: 'itk::NumericTraits<T>::One': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkNumericTraitsPython.cpp	58450	ITKCommonPython
Warning	86	warning C4996: 'itk::NumericTraits<T>::Zero': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkNumericTraitsPython.cpp	59055	ITKCommonPython
